X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID
-77.047707596484912,38.919687573422429,19024654,2019-02-11T14:06:53.000Z,DAY,OTHERS,THEFT/OTHER,2300 - 2399 BLOCK OF ASHMEAD PLACE NW,395863,139091,1,1C,3,303,Cluster 1,004001 3,004001,Precinct 25,38.9196797830996,-77.0477052968888,,2019-02-11T13:20:38.000Z,,259272665,19024654-01
-77.078749362021625,38.95037108149068,19024663,2019-02-11T14:38:36.000Z,DAY,OTHERS,THEFT F/AUTO,4620 - 4699 BLOCK OF 40TH STREET NW,393174,142499,3,3E,2,202,Cluster 11,001100 4,001100,Precinct 32,38.9503632861471,-77.078747050879,,2019-02-11T11:35:52.000Z,2019-02-11T13:00:54.000Z,259272666,19024663-01
-77.016492346535941,38.920515906460935,19024671,2019-02-11T15:54:14.000Z,EVENING,OTHERS,ASSAULT W/DANGEROUS WEAPON,200 - 399 BLOCK OF BRYANT STREET NW,398570,139182,1,1B,3,306,Cluster 3,003400 2,003400,Precinct 20,38.920508114806,-77.0164900566101,,2019-02-11T13:41:51.000Z,,259272667,19024671-01
-77.030799858483618,38.913351386290543,19024673,2019-02-12T06:13:37.000Z,MIDNIGHT,OTHERS,THEFT F/AUTO,1300 - 1399 BLOCK OF RIGGS STREET NW,397329,138387,2,2F,3,307,Cluster 7,005001 2,005001,Precinct 16,38.9133435966137,-77.03079756454,,2019-02-11T14:00:32.000Z,2019-02-11T14:05:50.000Z,259272668,19024673-01
-77.008260178850264,38.832477718445077,19024678,2019-02-11T16:09:41.000Z,EVENING,OTHERS,ROBBERY,3846 3999  BLOCK OF SOUTH CAPITOL STREET,399283,129409,8,8D,7,708,Cluster 39,009807 1,009807,Precinct 124,38.832469944248,-77.0082578968544,,2019-02-11T13:05:51.000Z,,259272669,19024678-01
-77.031954778720987,38.917557968848747,19024680,2019-02-11T14:57:54.000Z,DAY,OTHERS,THEFT/OTHER,2000 - 2099 BLOCK OF 14TH STREET NW,397229,138854,1,1B,3,305,Cluster 3,004300 1,004300,Precinct 22,38.917550178367,-77.0319524841605,,2019-02-11T14:32:43.000Z,2019-02-11T14:58:03.000Z,259272670,19024680-01
-77.042854884622415,38.923013526277231,19024683,2019-02-11T15:26:32.000Z,EVENING,OTHERS,ASSAULT W/DANGEROUS WEAPON,1800 1899  BLOCK OF ADAMS MILL ROAD NW,396284,139460,1,1C,3,303,Cluster 1,004001 1,004001,Precinct 25,38.9230057351029,-77.0428525863339,ADAMS MORGAN,2019-02-11T14:02:19.000Z,2019-02-11T14:07:53.000Z,259272671,19024683-01
-77.034382711372189,38.978696473787117,19024684,2019-02-11T15:14:43.000Z,EVENING,OTHERS,THEFT F/AUTO,1400  - 1498 BLOCK OF FLORAL STREET NW,397021,145641,4,4A,4,401,Cluster 16,001600 3,001600,Precinct 62,38.9786886710818,-77.0343804123099,,2019-02-11T14:35:55.000Z,,259272672,19024684-01
-77.006779315298729,38.883726744884697,19024693,2019-02-11T15:53:21.000Z,EVENING,OTHERS,THEFT/OTHER,423 499  BLOCK OF NEW JERSEY AVENUE SE,399412,135098,6,6B,1,106,Cluster 26,006500 2,006500,Precinct 130,38.8837189602867,-77.0067770306437,CAPITOL HILL,2019-02-10T02:30:37.000Z,2019-02-10T03:00:46.000Z,259272673,19024693-01
-77.006137004099429,38.919994426322106,19024696,2019-02-11T15:35:55.000Z,EVENING,OTHERS,THEFT F/AUTO,2100 - 2399 BLOCK OF LINCOLN ROAD NE,399468,139124,5,5E,5,502,Cluster 21,009203 2,009203,Precinct 74,38.9199866343861,-77.0061347174306,,2019-02-11T02:30:05.000Z,2019-02-11T13:30:18.000Z,259272674,19024696-01
-77.027568998643673,38.907244536123891,19024698,2019-02-11T23:34:38.000Z,MIDNIGHT,OTHERS,THEFT F/AUTO,1100 - 1199 BLOCK OF N STREET NW,397609,137709,2,2F,3,307,Cluster 7,005002 1,005002,Precinct 17,38.9072367475576,-77.0275667060794,,2019-02-11T13:30:45.000Z,2019-02-11T15:30:23.000Z,259272675,19024698-01
-76.999471930193764,38.907644155386258,19024703,2019-02-11T16:01:52.000Z,EVENING,OTHERS,THEFT F/AUTO,400 - 499 BLOCK OF MORSE STREET NE,400046,137753,5,5D,5,501,Cluster 23,008803 1,008803,Precinct 76,38.9076363656918,-76.9994696463551,,2019-02-11T15:20:09.000Z,2019-02-11T15:25:09.000Z,259272676,19024703-01
-77.091370806810943,38.941903116191241,19024706,2019-02-11T21:34:15.000Z,EVENING,OTHERS,THEFT F/AUTO,4600 - 4633 BLOCK OF MASSACHUSETTS AVENUE NW,392079,141560,3,3D,2,205,Cluster 13,000901 3,000901,Precinct 9,38.9418953230252,-77.0913684922579,,2019-02-11T15:13:34.000Z,2019-02-11T16:15:10.000Z,259272677,19024706-01
-77.012156541197569,38.920768671162215,19024712,2019-02-11T16:09:41.000Z,EVENING,OTHERS,THEFT/OTHER,2300 - 2399 BLOCK OF 1ST STREET NW,398946,139210,5,5E,3,306,Cluster 21,003301 3,003301,Precinct 135,38.9207608792947,-77.0121542526066,,2018-12-10T10:00:39.000Z,2018-12-12T15:00:42.000Z,259272678,19024712-01
-77.024960237748118,38.898317841700482,19024724,2019-02-11T16:33:10.000Z,EVENING,OTHERS,BURGLARY,900 - 999 BLOCK OF G STREET NW,397835,136718,2,2C,2,209,Cluster 8,005800 1,005800,Precinct 129,38.8983100548369,-77.0249579465415,DOWNTOWN,2019-02-10T05:27:50.000Z,2019-02-10T05:37:12.000Z,259272679,19024724-01
-77.004594055925949,38.955108841396573,19024742,2019-02-11T19:31:54.000Z,EVENING,OTHERS,THEFT/OTHER,5200 - 5399 BLOCK OF 1ST PLACE NE,399602,143022,5,5A,4,406,Cluster 19,009508 1,009508,Precinct 44,38.9551010423275,-77.0045917675899,,2019-02-11T15:40:14.000Z,2019-02-11T15:50:12.000Z,259272680,19024742-01
-77.02346582190161,38.911128029321446,19024760,2019-02-11T17:31:28.000Z,EVENING,OTHERS,THEFT F/AUTO,800 - 899 BLOCK OF Q STREET NW,397965,138140,6,6E,3,307,Cluster 7,004901 2,004901,Precinct 18,38.9111202398192,-77.0234635303778,,2019-02-10T17:01:25.000Z,2019-02-11T16:45:49.000Z,259272681,19024760-01
-76.988565028209948,38.908021947794943,19015763,2019-01-27T22:45:04.000Z,EVENING,OTHERS,THEFT/OTHER,1600 - 1619 BLOCK OF WEST VIRGINIA AVENUE NE,400992,137795,5,5D,5,506,Cluster 23,008803 1,008803,Precinct 76,38.9080141576179,-76.9885627477452,,2019-01-27T20:30:12.000Z,2019-01-27T20:38:03.000Z,259272682,19015763-01
-77.024173863031805,38.925027739653153,19015765,2019-01-27T22:31:39.000Z,EVENING,OTHERS,THEFT F/AUTO,700 - 799 BLOCK OF FAIRMONT STREET NW,397904,139683,1,1B,3,304,Cluster 2,003500 1,003500,Precinct 37,38.9250199473755,-77.0241715704377,,2019-01-27T20:10:39.000Z,2019-01-27T21:40:54.000Z,259272683,19015765-01
-77.005893691262727,38.906049530007046,19015777,2019-01-27T22:45:59.000Z,EVENING,OTHERS,THEFT/OTHER,1200 - 1229 BLOCK OF 1ST STREET NE,399489,137576,6,6C,5,501,Cluster 25,010600 2,010600,Precinct 83,38.9060417408735,-77.0058914055214,NOMA,2019-01-27T21:20:58.000Z,2019-01-27T21:25:30.000Z,259272684,19015777-01
-76.978086228741105,38.903110900920794,19015780,2019-01-27T22:31:39.000Z,EVENING,OTHERS,THEFT/OTHER,1000 - 1099 BLOCK OF 18TH STREET NE,401901,137250,5,5D,5,507,Cluster 23,008903 1,008903,Precinct 78,38.9031031113439,-76.9780839518398,,2019-01-27T21:20:07.000Z,2019-01-27T22:31:50.000Z,259272685,19015780-01
-77.02257071330331,38.92449656943392,19015836,2019-01-28T00:42:50.000Z,MIDNIGHT,OTHERS,THEFT/OTHER,2600 - 2699 BLOCK OF GEORGIA AVENUE NW,398043,139624,1,1B,3,304,Cluster 2,003500 1,003500,Precinct 37,38.9244887772035,-77.022568421241,,2019-01-27T21:00:31.000Z,2019-01-28T00:19:18.000Z,259272686,19015836-01
-76.995785476797309,38.857449344056889,19015846,2019-01-28T02:17:21.000Z,MIDNIGHT,OTHERS,THEFT/OTHER,2632 2663  BLOCK OF MARTIN LUTHER KING JR AVENUE SE,400366,132181,8,8C,7,703,Cluster 37,007401 2,007401,Precinct 119,38.857441564353,-76.9957831971661,ANACOSTIA,2019-01-28T00:44:15.000Z,2019-01-28T00:46:44.000Z,259272687,19015846-01
-76.967447977135549,38.922377260676377,19015849,2019-01-28T01:35:28.000Z,MIDNIGHT,OTHERS,THEFT F/AUTO,2800 - 2999 BLOCK OF CHANNING STREET NE,402823,139389,5,5C,5,503,Cluster 24,011100 1,011100,Precinct 71,38.9223694668182,-76.9674457023726,,2019-01-28T00:01:45.000Z,2019-01-28T01:33:10.000Z,259272688,19015849-01
-76.947655196986659,38.896660251410943,19015855,2019-01-28T02:18:14.000Z,MIDNIGHT,OTHERS,THEFT/OTHER,4000 - 4121 BLOCK OF MINNESOTA AVENUE NE,404541,136535,7,7F,6,602,Cluster 30,007803 1,007803,Precinct 99,38.8966524620029,-76.9476529299575,,2019-01-28T01:41:11.000Z,,259272689,19015855-01
-76.990520229910217,38.857467052216094,19015857,2019-01-28T02:47:34.000Z,MIDNIGHT,OTHERS,THEFT/OTHER,2600 - 2699 BLOCK OF DOUGLASS ROAD SE,400823,132183,8,8C,7,703,Cluster 37,007406 1,007406,Precinct 118,38.8574592723127,-76.9905179519173,,2019-01-28T01:20:38.000Z,2019-01-28T01:30:57.000Z,259272690,19015857-01
-77.01697371170178,38.956531005364496,19015878,2019-01-28T05:18:27.000Z,MIDNIGHT,OTHERS,BURGLARY,300  - 399 BLOCK OF KENNEDY STREET NW,398529,143180,4,4D,4,403,Cluster 18,002102 6,002102,Precinct 57,38.9565232064712,-77.0169714194221,,2019-01-28T03:20:46.000Z,2019-01-28T03:22:39.000Z,259272691,19015878-01
-76.948567570286912,38.86233867518245,19015890,2019-01-28T08:09:40.000Z,DAY,KNIFE,ROBBERY,3900 - 3917 BLOCK OF SOUTHERN AVENUE SE,404464,132725,7,7B,6,606,Cluster 35,,,Precinct 110,38.8623308927358,-76.9485653050616,,2019-01-28T05:30:03.000Z,2019-01-28T05:45:27.000Z,259272692,19015890-01
-77.000463792837422,38.958414963802348,19015902,2019-01-28T07:01:51.000Z,DAY,OTHERS,MOTOR VEHICLE THEFT,5550 5699  BLOCK OF CHILLUM PLACE NE,399960,143389,4,4B,4,406,Cluster 19,009507 1,009507,Precinct 65,38.9584071639132,-77.0004615055857,,2019-01-27T21:00:06.000Z,2019-01-28T05:15:20.000Z,259272693,19015902-01
-77.001453307843718,38.825091057872214,19015914,2019-01-28T08:05:21.000Z,DAY,OTHERS,MOTOR VEHICLE THEFT,4400 4599  BLOCK OF 3RD STREET SE,399874,128589,8,8D,7,708,Cluster 39,009810 1,009810,Precinct 125,38.8250832849143,-77.0014510284156,,2019-01-26T11:00:29.000Z,2019-01-28T09:52:24.000Z,259272694,19015914-01
-77.054268346692766,38.903739943954207,19015916,2019-01-28T08:23:13.000Z,DAY,OTHERS,THEFT F/AUTO,2500 - 2599 BLOCK OF L STREET NW,395293,137321,2,2A,2,207,Cluster 5,005600 1,005600,Precinct 4,38.9037321570909,-77.0542660460293,,2019-01-27T22:00:20.000Z,2019-01-28T07:30:52.000Z,259272695,19015916-01
-76.984460450721699,38.908381807934205,19015922,2019-01-29T06:42:40.000Z,MIDNIGHT,OTHERS,THEFT F/AUTO,1200 - 1299 BLOCK OF RAUM STREET NE,401348,137835,5,5D,5,506,Cluster 23,008804 2,008804,Precinct 78,38.9083740175317,-76.9844581715135,,2019-01-26T22:00:11.000Z,2019-01-28T09:33:37.000Z,259272696,19015922-01
-77.00278145122229,38.92236374403744,19015931,2019-01-28T09:12:42.000Z,DAY,OTHERS,MOTOR VEHICLE THEFT,200 - 299 BLOCK OF CHANNING STREET NE,399759,139387,5,5E,5,502,Cluster 21,009203 2,009203,Precinct 74,38.9223559514987,-77.0027791654538,,2019-01-28T08:32:35.000Z,,259272697,19015931-01
-77.033953867846037,38.926421596608272,19015934,2019-01-28T09:27:54.000Z,DAY,OTHERS,THEFT F/AUTO,1400 - 1499 BLOCK OF HARVARD STREET NW,397056,139838,1,1A,3,304,Cluster 2,003700 2,003700,Precinct 36,38.9264138044148,-77.0339515721209,,2019-01-25T18:30:05.000Z,2019-01-28T08:30:57.000Z,259272698,19015934-01
-76.961521375811046,38.856866540622576,19015936,2019-01-28T15:01:43.000Z,EVENING,OTHERS,THEFT F/AUTO,2700 - 2799 BLOCK OF 32ND STREET SE,403340,132117,7,7B,6,606,Cluster 35,007603 4,007603,Precinct 113,38.8568587597623,-76.9615191068843,,2019-01-27T19:00:11.000Z,2019-01-28T08:45:01.000Z,259272699,19015936-01
-76.964787414277239,38.869010919903587,19015937,2019-01-28T09:29:03.000Z,DAY,OTHERS,THEFT F/AUTO,1700 1799  BLOCK OF 30TH STREET SE,403056,133465,7,7B,6,607,Cluster 34,007604 3,007604,Precinct 111,38.8690031367127,-76.9647851435949,,2019-01-28T08:38:06.000Z,,259272700,19015937-01
-77.049693510411572,38.923299084599783,19015940,2019-01-28T09:33:19.000Z,DAY,OTHERS,THEFT F/AUTO,2000 - 2199 BLOCK OF CATHEDRAL AVENUE NW,395691,139492,3,3C,2,204,Cluster 15,000501 1,000501,Precinct 136,38.9232912936233,-77.049691209976,,2019-01-27T10:00:56.000Z,2019-01-28T08:00:32.000Z,259272701,19015940-01
-76.979888456560559,38.889805868174427,19015946,2019-01-28T12:39:27.000Z,DAY,OTHERS,THEFT/OTHER,1700 - 1799 BLOCK OF EAST CAPITOL STREET,401745,135773,6,6B,1,107,Cluster 26,006801 1,006801,Precinct 87,38.8897980813486,-76.9798861799091,,2019-01-28T09:20:48.000Z,2019-01-28T11:22:22.000Z,259272702,19015946-01
-77.010599544580302,38.919174348806301,19015952,2019-01-28T11:13:25.000Z,DAY,OTHERS,ASSAULT W/DANGEROUS WEAPON,1 - 99 BLOCK OF W STREET NW,399081,139033,5,5E,3,306,Cluster 21,003301 1,003301,Precinct 135,38.919166557202,-77.0105972565717,,2019-01-28T09:20:19.000Z,2019-01-28T11:13:36.000Z,259272703,19015952-01
-76.958670739800311,38.88521502225295,19015955,2019-01-28T10:46:14.000Z,DAY,KNIFE,ASSAULT W/DANGEROUS WEAPON,3300 - 3399 BLOCK OF DUBOIS PLACE SE,403586,135264,7,7B,6,603,Cluster 32,007708 2,007708,Precinct 132,38.885207235564,-76.9586684700368,,2019-01-28T09:20:49.000Z,,259272704,19015955-01
-76.981502173242092,38.889806134844704,19015968,2019-01-28T10:38:40.000Z,DAY,OTHERS,THEFT/OTHER,1600 - 1699 BLOCK OF EAST CAPITOL STREET,401605,135773,6,6B,1,107,Cluster 26,006801 2,006801,Precinct 87,38.8897983480789,-76.981499896088,,2019-01-24T13:22:41.000Z,2019-01-24T13:25:57.000Z,259272705,19015968-01
-76.991132504931173,38.844224698943819,19015975,2019-01-28T11:01:04.000Z,DAY,OTHERS,THEFT F/AUTO,1100 - 1199 BLOCK OF ALABAMA AVENUE SE,400770,130713,8,8E,7,703,Cluster 39,007304 2,007304,Precinct 120,38.8442169217372,-76.991130227553,,2019-01-28T08:00:40.000Z,2019-01-28T10:30:38.000Z,259272706,19015975-01
-77.068172488108303,38.916227234426692,19015977,2019-01-28T11:25:25.000Z,DAY,OTHERS,THEFT/OTHER,1851 - 2008 BLOCK OF WISCONSIN AVENUE NW,394088,138708,2,2E,2,206,Cluster 4,000202 1,000202,Precinct 6,38.9162194455656,-77.0681701823518,,2019-01-28T10:05:04.000Z,2019-01-28T11:00:51.000Z,259272707,19015977-01
-76.932630657685735,38.87648278113182,19019164,2019-02-02T16:37:00.000Z,EVENING,OTHERS,THEFT/OTHER,4600 - 4699 BLOCK OF HILLSIDE ROAD SE,405846,134296,7,7E,6,604,Cluster 33,007707 1,007707,Precinct 106,38.8764749952375,-76.9326283965645,,2019-02-02T15:50:21.000Z,2019-02-02T16:37:09.000Z,259272708,19019164-01
-77.023969211736059,38.899435086198444,19019177,2019-02-02T20:25:59.000Z,EVENING,OTHERS,THEFT F/AUTO,703 - 799 BLOCK OF 9TH STREET NW,397921,136842,2,2C,1,101,Cluster 8,005800 1,005800,Precinct 129,38.8994272990726,-77.0239669207698,DOWNTOWN,2019-02-02T16:00:58.000Z,2019-02-02T16:47:41.000Z,259272709,19019177-01
-76.975118407973753,38.91728944006384,19019214,2019-02-02T17:48:46.000Z,EVENING,OTHERS,THEFT/OTHER,1800 - 2299 BLOCK OF NEW YORK AVENUE NE,402158,138824,5,5C,5,505,Cluster 22,011100 3,011100,Precinct 72,38.9172816475171,-76.9751161311319,,2019-02-02T16:51:46.000Z,,259272710,19019214-01
-77.032593839842562,38.928178605431327,19019225,2019-02-02T18:48:54.000Z,EVENING,OTHERS,THEFT F/AUTO,3000 - 3099 BLOCK OF 14TH STREET NW,397174,140033,1,1A,3,302,Cluster 2,002802 1,002802,Precinct 36,38.928170812833,-77.0325915444334,,2019-02-02T17:05:51.000Z,,259272711,19019225-01
-76.975118407973753,38.91728944006384,19019232,2019-02-02T17:55:20.000Z,EVENING,OTHERS,MOTOR VEHICLE THEFT,1800 - 2299 BLOCK OF NEW YORK AVENUE NE,402158,138824,5,5C,5,505,Cluster 22,011100 3,011100,Precinct 72,38.9172816475171,-76.9751161311319,,2019-02-01T00:00:09.000Z,2019-02-02T17:55:30.000Z,259272712,19019232-01
-77.022998347345634,38.927424189326921,19019248,2019-02-02T18:45:48.000Z,EVENING,OTHERS,THEFT F/AUTO,2900 - 2918 BLOCK OF GEORGIA AVENUE NW,398006,139949,1,1B,3,306,Cluster 2,003100 1,003100,Precinct 37,38.9274163965224,-77.0229960549711,,2019-02-02T14:00:01.000Z,2019-02-02T17:10:03.000Z,259272713,19019248-01
-77.063252370946159,38.90722165806163,19019254,2019-02-02T18:53:26.000Z,EVENING,OTHERS,THEFT/OTHER,1300 - 1335 BLOCK OF WISCONSIN AVENUE NW,394514,137708,2,2E,2,206,Cluster 4,000202 3,000202,Precinct 6,38.9072138708319,-77.0632500672726,GEORGETOWN,2019-02-02T17:58:41.000Z,2019-02-02T18:51:46.000Z,259272714,19019254-01
-77.026559339798794,38.982391883146363,19019260,2019-02-02T19:50:24.000Z,EVENING,OTHERS,THEFT/OTHER,7600  - 7699 BLOCK OF GEORGIA AVENUE NW,397699,146051,4,4A,4,401,Cluster 16,001600 2,001600,Precinct 62,38.9823840794048,-77.0265570429471,,2019-02-02T18:12:58.000Z,2019-02-02T19:08:47.000Z,259272715,19019260-01
-77.017646475429956,38.87787015425954,19019262,2019-02-02T19:08:04.000Z,EVENING,OTHERS,THEFT/OTHER,900 - 1199 BLOCK OF 4TH STREET SW,398469,134448,6,6D,1,105,Cluster 9,010200 2,010200,Precinct 142,38.877862371248,-77.0176441877483,SOUTHWEST,2019-02-02T17:52:12.000Z,2019-02-02T19:09:33.000Z,259272716,19019262-01
-77.024593550748747,38.938152757215768,19019265,2019-02-02T19:24:14.000Z,EVENING,OTHERS,THEFT/OTHER,3800  - 3899 BLOCK OF GEORGIA AVENUE NW,397868,141140,4,4C,4,404,Cluster 18,002502 2,002502,Precinct 47,38.938144962309,-77.0245912572209,,2019-02-02T18:36:06.000Z,,259272717,19019265-01
-76.982084422155012,38.866222246925076,19019286,2019-02-02T20:09:45.000Z,EVENING,OTHERS,ROBBERY,1537 1600  BLOCK OF GOOD HOPE ROAD SE,401555,133155,8,8A,7,701,Cluster 28,007504 1,007504,Precinct 114,38.8662144649404,-76.982082146256,ANACOSTIA,2019-02-02T18:46:12.000Z,2019-02-02T20:09:53.000Z,259272718,19019286-01
-77.00910022294488,38.876533746514909,19019288,2019-02-02T23:28:34.000Z,MIDNIGHT,OTHERS,THEFT F/AUTO,1000 - 1299 BLOCK OF SOUTH CAPITOL STREET,399210.55,134299.54,6,6D,1,105,Cluster 9,007200 2,007200,Precinct 128,38.8765259634546,-77.0090979380056,SOUTHWEST,2019-02-02T19:28:08.000Z,2019-02-02T20:22:31.000Z,259272719,19019288-01
-77.029687817581305,38.984129716703542,19019303,2019-02-02T20:38:42.000Z,EVENING,OTHERS,THEFT F/AUTO,7707  - 7799 BLOCK OF 13TH STREET NW,397428,146244,4,4A,4,401,Cluster 16,001600 1,001600,Precinct 62,38.9841219127292,-77.0296855196482,,2019-02-02T19:08:59.000Z,,259272720,19019303-01
-77.028866956772049,38.895236080442125,19019304,2019-02-02T22:16:14.000Z,EVENING,OTHERS,THEFT/OTHER,1200 - 1299 BLOCK OF PENNSYLVANIA AVENUE NW,397496,136376,2,2C,2,209,,006202 1,006202,Precinct 129,38.8952282943457,-77.0288646645371,DOWNTOWN,2019-02-02T19:51:06.000Z,2019-02-02T20:56:22.000Z,259272721,19019304-01
-76.975874281107522,38.864401429266195,19019305,2019-02-02T22:54:14.000Z,EVENING,GUN,ROBBERY,2200 2299  BLOCK OF GOOD HOPE ROAD SE,402094,132953,8,8B,6,607,Cluster 28,007504 1,007504,Precinct 114,38.8643936474181,-76.9758720072531,,2019-02-02T19:20:22.000Z,2019-02-02T19:30:43.000Z,259272722,19019305-01
-77.059145162357666,38.903899727176899,19019328,2019-02-02T21:11:51.000Z,EVENING,OTHERS,THEFT F/AUTO,1000 - 1199 BLOCK OF 30TH STREET NW,394870,137339,2,2E,2,206,Cluster 4,000100 4,000100,Precinct 5,38.9038919404634,-77.0591428601661,GEORGETOWN,2019-02-02T20:56:01.000Z,2019-02-02T21:11:11.000Z,259272723,19019328-01
-77.062133662071972,38.906807874224334,19019346,2019-02-02T22:16:48.000Z,EVENING,OTHERS,THEFT F/AUTO,3100 - 3199 BLOCK OF N STREET NW,394611,137662,2,2E,2,206,Cluster 4,000100 4,000100,Precinct 5,38.9068000870362,-77.0621313587721,,2019-02-02T20:40:53.000Z,2019-02-02T21:40:15.000Z,259272724,19019346-01
-77.061210630594204,38.906006618147188,19019352,2019-02-02T22:24:09.000Z,EVENING,OTHERS,THEFT F/AUTO,1200 - 1299 BLOCK OF 31ST STREET NW,394691,137573,2,2E,2,206,Cluster 4,000100 4,000100,Precinct 5,38.9059988310861,-77.0612083276307,GEORGETOWN,2019-02-02T20:30:09.000Z,2019-02-02T21:50:57.000Z,259272725,19019352-01
-77.027041598824368,38.91502786734727,19019379,2019-02-02T23:47:14.000Z,MIDNIGHT,OTHERS,THEFT F/AUTO,1802 - 1899 BLOCK OF 11TH STREET NW,397655,138573,1,1B,3,305,Cluster 3,004400 2,004400,Precinct 137,38.9150200771922,-77.0270393059486,,2019-02-02T19:00:24.000Z,2019-02-02T22:45:19.000Z,259272726,19019379-01
-77.016177972779261,38.958017481674467,19019387,2019-02-03T00:36:17.000Z,MIDNIGHT,OTHERS,ROBBERY,5600  - 5629 BLOCK OF 3RD STREET NW,398598,143345,4,4B,4,402,Cluster 17,002102 1,002102,Precinct 64,38.9580096824521,-77.0161756806564,,2019-02-02T22:55:02.000Z,2019-02-02T23:04:15.000Z,259272727,19019387-01
-76.980392928919855,38.89961606775941,19019424,2019-02-03T00:39:03.000Z,MIDNIGHT,OTHERS,THEFT F/AUTO,1516 - 1699 BLOCK OF BENNING ROAD NE,401701,136862,6,6A,5,507,Cluster 23,007901 4,007901,Precinct 81,38.8996082789733,-76.9803906515132,,2019-02-02T11:00:04.000Z,2019-02-02T12:00:29.000Z,259272728,19019424-01
-76.925899299282406,38.899747355340274,19019427,2019-02-03T01:05:17.000Z,MIDNIGHT,KNIFE,ASSAULT W/DANGEROUS WEAPON,5200 - 5299 BLOCK OF HAYES STREET NE,406428,136879,7,7C,6,602,Cluster 31,007804 1,007804,Precinct 97,38.8997395645005,-76.9258970388429,,2019-02-02T23:47:00.000Z,,259272729,19019427-01
-77.022948163552925,38.914830559641644,19019434,2019-02-03T04:24:33.000Z,MIDNIGHT,OTHERS,THEFT F/AUTO,1800 - 1899 BLOCK OF 8TH STREET NW,398010,138551,1,1B,3,305,Cluster 3,004400 2,004400,Precinct 137,38.9148227693736,-77.022945871964,,2019-02-02T23:30:27.000Z,2019-02-03T00:50:01.000Z,259272730,19019434-01
-77.062133662071972,38.906807874224334,19019438,2019-02-03T01:44:10.000Z,MIDNIGHT,OTHERS,THEFT F/AUTO,3100 - 3199 BLOCK OF N STREET NW,394611,137662,2,2E,2,206,Cluster 4,000100 4,000100,Precinct 5,38.9068000870362,-77.0621313587721,,2019-02-02T18:00:06.000Z,2019-02-03T00:30:39.000Z,259272731,19019438-01
-77.026459202234534,38.930297108807295,19019450,2019-02-03T02:52:15.000Z,MIDNIGHT,OTHERS,THEFT/OTHER,3200 - 3299 BLOCK OF SHERMAN AVENUE NW,397706,140268,1,1A,3,302,Cluster 2,003100 1,003100,Precinct 38,38.930289315553,-77.0264569086063,,2019-01-15T18:55:05.000Z,2019-01-15T19:00:26.000Z,259272732,19019450-01
-77.050108216289019,38.906255133008443,19022176,2019-02-07T14:31:15.000Z,DAY,OTHERS,THEFT/OTHER,1200 - 1299 BLOCK OF 23RD STREET NW,395654,137600,2,2A,2,208,Cluster 5,005500 3,005500,Precinct 4,38.9062473454827,-77.050105916767,,2019-02-07T08:45:28.000Z,2019-02-07T08:50:48.000Z,259272733,19022176-01
-77.039924807986054,38.941877959619397,19022182,2019-02-07T14:50:01.000Z,DAY,OTHERS,MOTOR VEHICLE THEFT,1700  - 1799 BLOCK OF UPSHUR STREET NW,396539,141554,4,4A,4,404,Cluster 18,002600 1,002600,Precinct 47,38.9418701645348,-77.0399225094551,,2019-02-07T13:26:14.000Z,,259272734,19022182-01
-76.991026264665265,38.864655812214906,19022192,2019-02-07T14:46:07.000Z,DAY,OTHERS,THEFT F/AUTO,2200 - 2299 BLOCK OF SHANNON PLACE SE,400779,132981,8,8A,7,701,Cluster 28,007503 1,007503,Precinct 119,38.8646480308791,-76.9910239860772,ANACOSTIA,2019-02-07T14:13:06.000Z,2019-02-07T14:37:19.000Z,259272735,19022192-01
-77.027555029553611,38.900929683208474,19022213,2019-02-07T20:02:26.000Z,EVENING,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF NEW YORK AVENUE NW,397610,137008,2,2C,2,209,Cluster 8,010100 1,010100,Precinct 129,38.900921895915,-77.0275527373795,DOWNTOWN,2019-02-07T09:15:02.000Z,2019-02-07T09:20:05.000Z,259272736,19022213-01
-77.015681184476662,38.902526359929666,19022219,2019-02-07T15:45:16.000Z,EVENING,KNIFE,ASSAULT W/DANGEROUS WEAPON,300 - 399 BLOCK OF K STREET NW,398640,137185,6,6E,1,101,Cluster 8,004702 1,004702,Precinct 1,38.9025185718714,-77.0156788959025,MOUNT VERNON TRIANGLE CID,2019-02-07T14:02:27.000Z,2019-02-07T14:05:29.000Z,259272737,19022219-01
